iso_aar,iso_uke,uke_start,uke_kode,eksport_volum_tonn,eksport_pris_nok_kg,eur_nok_snitt,eur_nok_ukeslutt,usd_nok_snitt,usd_nok_ukeslutt,fao_global_atlantisk_tonn,fao_norge_tonn,fao_eks_norge_tonn
2013,46,2013-11-11,2013U46,18020,36.98,8.2857,8.2535,6.17074,6.1319,2096080.0,1168803.0,927277.0
2013,47,2013-11-18,2013U47,17907,39.94,8.227599999999999,8.2065,6.09126,6.0708,2096080.0,1168803.0,927277.0
2013,48,2013-11-25,2013U48,18384,40.17,8.2786,8.32,6.0998,6.1127,2096080.0,1168803.0,927277.0
2013,49,2013-12-02,2013U49,21121,45.65,8.349499999999999,8.434,6.14284,6.1738,2096080.0,1168803.0,927277.0
2013,50,2013-12-09,2013U50,23617,48.61,8.4436,8.49,6.1416200000000005,6.1849,2096080.0,1168803.0,927277.0
2013,51,2013-12-16,2013U51,22644,48.52,8.4146,8.416,6.1335,6.1633,2096080.0,1168803.0,927277.0
2013,52,2013-12-23,2013U52,7100,50.58,8.4225,8.4475,6.12195,6.1152,2096080.0,1168803.0,927277.0
2014,1,2013-12-30,2014U01,9341,50.34,8.39225,8.3585,6.1198500000000005,6.1306,2349860.0,1258849.0,1091011.0
2014,2,2014-01-06,2014U02,15118,48.75,8.3992,8.4025,6.17262,6.1842,2349860.0,1258849.0,1091011.0
2014,3,2014-01-13,2014U03,14505,49.27,8.3566,8.3795,6.134860000000001,6.1687,2349860.0,1258849.0,1091011.0
2014,4,2014-01-20,2014U04,13699,49.72,8.367799999999999,8.3915,6.15436,6.131,2349860.0,1258849.0,1091011.0
2014,5,2014-01-27,2014U05,13784,46.8,8.452,8.511,6.21446,6.297,2349860.0,1258849.0,1091011.0
2014,6,2014-02-03,2014U06,13053,45.62,8.4485,8.412,6.246219999999999,6.1971,2349860.0,1258849.0,1091011.0
2014,7,2014-02-10,2014U07,13190,49.41,8.3499,8.355,6.1155,6.0954,2349860.0,1258849.0,1091011.0
2014,8,2014-02-17,2014U08,14324,48.76,8.3422,8.367,6.08138,6.1042,2349860.0,1258849.0,1091011.0
2014,9,2014-02-24,2014U09,15963,46.68,8.2843,8.275,6.0308,5.9907,2349860.0,1258849.0,1091011.0
2014,10,2014-03-03,2014U10,15949,44.13,8.260200000000001,8.278,5.99382,5.958,2349860.0,1258849.0,1091011.0
2014,11,2014-03-10,2014U11,15975,44.07,8.2745,8.3075,5.95772,5.9835,2349860.0,1258849.0,1091011.0
2014,12,2014-03-17,2014U12,16449,43.63,8.3285,8.3695,6.0125,6.0737,2349860.0,1258849.0,1091011.0
2014,13,2014-03-24,2014U13,16159,43.83,8.3065,8.2455,6.03046,5.9928,2349860.0,1258849.0,1091011.0
2014,14,2014-03-31,2014U14,17313,44.01,8.2279,8.2125,5.97578,5.9945,2349860.0,1258849.0,1091011.0
2014,15,2014-04-07,2014U15,19722,44.35,8.2345,8.2605,5.9645600000000005,5.9548,2349860.0,1258849.0,1091011.0
2014,16,2014-04-14,2014U16,12057,47.4,8.233166666666667,8.23,5.957666666666667,5.9515,2349860.0,1258849.0,1091011.0
2014,17,2014-04-21,2014U17,14614,46.29,8.274,8.2845,5.9845749999999995,5.9898,2349860.0,1258849.0,1091011.0
2014,18,2014-04-28,2014U18,14590,44.62,8.27575,8.2355,5.9754,5.9411,2349860.0,1258849.0,1091011.0
2014,19,2014-05-05,2014U19,15636,42.03,8.208200000000001,8.137,5.90692,5.9045,2349860.0,1258849.0,1091011.0
2014,20,2014-05-12,2014U20,15695,40.28,8.1283,8.1505,5.92944,5.951,2349860.0,1258849.0,1091011.0
2014,21,2014-05-19,2014U21,16593,39.37,8.132200000000001,8.1305,5.9454,5.9652,2349860.0,1258849.0,1091011.0
2014,22,2014-05-26,2014U22,14444,38.83,8.121875,8.1425,5.962375,5.9841,2349860.0,1258849.0,1091011.0
2014,23,2014-06-02,2014U23,16919,37.65,8.1586,8.1495,5.99086,5.9738,2349860.0,1258849.0,1091011.0
2014,24,2014-06-09,2014U24,15355,37.51,8.107875,8.1255,5.988575,6.0038,2349860.0,1258849.0,1091011.0
2014,25,2014-06-16,2014U25,17308,36.47,8.2149,8.342,6.05176,6.1392,2349860.0,1258849.0,1091011.0
2014,26,2014-06-23,2014U26,17145,33.6,8.342099999999999,8.368,6.12894,6.1439,2349860.0,1258849.0,1091011.0
2014,27,2014-06-30,2014U27,15108,37.6,8.431799999999999,8.4115,6.17842,6.1904,2349860.0,1258849.0,1091011.0
2014,28,2014-07-07,2014U28,15256,41.66,8.391200000000001,8.377,6.17154,6.1618,2349860.0,1258849.0,1091011.0
2014,29,2014-07-14,2014U29,14452,42.26,8.3931,8.3575,6.18762,6.1793,2349860.0,1258849.0,1091011.0
2014,30,2014-07-21,2014U30,14297,42.23,8.353100000000001,8.3395,6.19888,6.205,2349860.0,1258849.0,1091011.0
2014,31,2014-07-28,2014U31,15439,37.7,8.3839,8.439,6.253220000000001,6.3001,2349860.0,1258849.0,1091011.0
2014,32,2014-08-04,2014U32,15634,37.48,8.3911,8.36,6.270919999999999,6.2444,2349860.0,1258849.0,1091011.0
2014,33,2014-08-11,2014U33,15710,35.82,8.2411,8.2205,6.163600000000001,6.1402,2349860.0,1258849.0,1091011.0
2014,34,2014-08-18,2014U34,16726,34.95,8.189,8.1495,6.15254,6.1427,2349860.0,1258849.0,1091011.0
2014,35,2014-08-25,2014U35,16287,34.87,8.150400000000001,8.1465,6.1806399999999995,6.1772,2349860.0,1258849.0,1091011.0
2014,36,2014-09-01,2014U36,17045,35.71,8.134,8.137,6.22246,6.2844,2349860.0,1258849.0,1091011.0
2014,37,2014-09-08,2014U37,17009,34.43,8.193999999999999,8.2405,6.33848,6.3727,2349860.0,1258849.0,1091011.0
2014,38,2014-09-15,2014U38,17405,34.05,8.240300000000001,8.154,6.3838,6.3445,2349860.0,1258849.0,1091011.0
2014,39,2014-09-22,2014U39,17142,35.43,8.1597,8.1675,6.37422,6.4149,2349860.0,1258849.0,1091011.0
2014,40,2014-09-29,2014U40,17134,35.59,8.156600000000001,8.1785,6.45976,6.4826,2349860.0,1258849.0,1091011.0
2014,41,2014-10-06,2014U41,17554,34.4,8.193200000000001,8.258,6.4802599999999995,6.5343,2349860.0,1258849.0,1091011.0
2014,42,2014-10-13,2014U42,17925,34.44,8.3475,8.3815,6.56632,6.5363,2349860.0,1258849.0,1091011.0
2014,43,2014-10-20,2014U43,17091,36.51,8.3575,8.34,6.5749200000000005,6.5882,2349860.0,1258849.0,1091011.0
2014,44,2014-10-27,2014U44,17873,37.06,8.4509,8.49,6.67714,6.779,2349860.0,1258849.0,1091011.0
2014,45,2014-11-03,2014U45,16848,37.61,8.5257,8.4965,6.831860000000001,6.8559,2349860.0,1258849.0,1091011.0
2014,46,2014-11-10,2014U46,17877,39.95,8.4522,8.453,6.7869,6.7972,2349860.0,1258849.0,1091011.0
2014,47,2014-11-17,2014U47,17687,41.76,8.452000000000002,8.402,6.76096,6.7638,2349860.0,1258849.0,1091011.0
2014,48,2014-11-24,2014U48,18451,43.38,8.534899999999999,8.6975,6.85278,6.9675,2349860.0,1258849.0,1091011.0
2014,49,2014-12-01,2014U49,20184,45.29,8.7118,8.8105,7.037560000000001,7.1271,2349860.0,1258849.0,1091011.0
2014,50,2014-12-08,2014U50,21210,46.84,8.921899999999999,9.119,7.206799999999999,7.3245,2349860.0,1258849.0,1091011.0
2014,51,2014-12-15,2014U51,18822,42.36,9.2096,9.0145,7.42944,7.3414,2349860.0,1258849.0,1091011.0
2014,52,2014-12-22,2014U52,8305,47.2,9.04275,9.029,7.39025,7.3929,2349860.0,1258849.0,1091011.0
2015,1,2014-12-29,2015U01,9466,45.57,9.042,9.042,7.44875,7.5081,2383225.0,1303702.0,1079523.0
2015,2,2015-01-05,2015U02,15622,45.77,9.1051,9.0605,7.6848,7.6699,2383225.0,1303702.0,1079523.0
2015,3,2015-01-12,2015U03,15946,46.28,9.002199999999998,8.7985,7.67324,7.5928,2383225.0,1303702.0,1079523.0
2015,4,2015-01-19,2015U04,16444,44.31,8.7991,8.7055,7.6399799999999995,7.7742,2383225.0,1303702.0,1079523.0
2015,5,2015-01-26,2015U05,14810,39.78,8.799800000000001,8.8335,7.785500000000001,7.8138,2383225.0,1303702.0,1079523.0
2015,6,2015-02-02,2015U06,14693,43.43,8.639700000000001,8.5715,7.58048,7.488,2383225.0,1303702.0,1079523.0
2015,7,2015-02-09,2015U07,14634,44.78,8.6358,8.6535,7.6295,7.6035,2383225.0,1303702.0,1079523.0
2015,8,2015-02-16,2015U08,15864,41.76,8.592400000000001,8.593,7.5531999999999995,7.6058,2383225.0,1303702.0,1079523.0
2015,9,2015-02-23,2015U09,16173,39.1,8.6072,8.574,7.61312,7.6281,2383225.0,1303702.0,1079523.0
2015,10,2015-03-02,2015U10,15920,41.14,8.5841,8.542,7.72666,7.7917,2383225.0,1303702.0,1079523.0
2015,11,2015-03-09,2015U11,17767,42.47,8.6183,8.6255,8.0765,8.1588,2383225.0,1303702.0,1079523.0
2015,12,2015-03-16,2015U12,19019,41.79,8.745099999999999,8.7125,8.213980000000001,8.0851,2383225.0,1303702.0,1079523.0
2015,13,2015-03-23,2015U13,20283,40.32,8.6119,8.645,7.8756,7.9633,2383225.0,1303702.0,1079523.0
2015,14,2015-03-30,2015U14,12240,42.3,8.680833333333334,8.6845,8.049933333333334,8.0801,2383225.0,1303702.0,1079523.0
2015,15,2015-04-06,2015U15,15764,42.24,8.6704,8.613,8.056125,8.1485,2383225.0,1303702.0,1079523.0
2015,16,2015-04-13,2015U16,17988,39.35,8.4429,8.397,7.933199999999999,7.7649,2383225.0,1303702.0,1079523.0
2015,17,2015-04-20,2015U17,16066,37.62,8.4602,8.475,7.86824,7.8298,2383225.0,1303702.0,1079523.0
2015,18,2015-04-27,2015U18,16206,39.25,8.399,8.3845,7.642825,7.4761,2383225.0,1303702.0,1079523.0
2015,19,2015-05-04,2015U19,17602,36.99,8.4065,8.3815,7.50294,7.4695,2383225.0,1303702.0,1079523.0
2015,20,2015-05-11,2015U20,15948,39.96,8.387625,8.3745,7.4676,7.3927,2383225.0,1303702.0,1079523.0
2015,21,2015-05-18,2015U21,18209,38.65,8.396,8.4135,7.49924,7.5363,2383225.0,1303702.0,1079523.0
2015,22,2015-05-25,2015U22,16364,37.92,8.45525,8.536,7.74735,7.7812,2383225.0,1303702.0,1079523.0
2015,23,2015-06-01,2015U23,16613,38.77,8.728399999999999,8.8085,7.84416,7.8521,2383225.0,1303702.0,1079523.0
2015,24,2015-06-08,2015U24,17313,41.51,8.757,8.695,7.799200000000001,7.7496,2383225.0,1303702.0,1079523.0
2015,25,2015-06-15,2015U25,16036,42.69,8.763200000000001,8.8255,7.766800000000001,7.8109,2383225.0,1303702.0,1079523.0
2015,26,2015-06-22,2015U26,16383,40.94,8.7538,8.773,7.792439999999999,7.8316,2383225.0,1303702.0,1079523.0
2015,27,2015-06-29,2015U27,15214,39.76,8.7972,8.85,7.91354,7.9758,2383225.0,1303702.0,1079523.0
2015,28,2015-07-06,2015U28,15205,42.26,8.9763,8.9005,8.13104,7.9575,2383225.0,1303702.0,1079523.0
2015,29,2015-07-13,2015U29,14930,44.81,8.915000000000001,8.8805,8.12762,8.1555,2383225.0,1303702.0,1079523.0
2015,30,2015-07-20,2015U30,15267,46.23,8.9339,8.9955,8.18742,8.2233,2383225.0,1303702.0,1079523.0
2015,31,2015-07-27,2015U31,13878,45.63,9.0011,9.0015,8.17764,8.2078,2383225.0,1303702.0,1079523.0
2015,32,2015-08-03,2015U32,14226,46.68,9.0129,9.041,8.24866,8.2634,2383225.0,1303702.0,1079523.0
2015,33,2015-08-10,2015U33,15798,46.63,9.0795,9.1375,8.18732,8.1797,2383225.0,1303702.0,1079523.0
2015,34,2015-08-17,2015U34,16971,41.74,9.197799999999999,9.2745,8.26192,8.2213,2383225.0,1303702.0,1079523.0
2015,35,2015-08-24,2015U35,17353,39.06,9.400400000000001,9.34,8.2528,8.289,2383225.0,1303702.0,1079523.0
2015,36,2015-08-31,2015U36,17227,43.03,9.3011,9.2165,8.29372,8.2748,2383225.0,1303702.0,1079523.0
2015,37,2015-09-07,2015U37,17706,43.18,9.2272,9.271,8.2534,8.2277,2383225.0,1303702.0,1079523.0
2015,38,2015-09-14,2015U38,19057,41.54,9.2411,9.237,8.166039999999999,8.0891,2383225.0,1303702.0,1079523.0
2015,39,2015-09-21,2015U39,18914,40.39,9.3296,9.513,8.33802,8.5311,2383225.0,1303702.0,1079523.0
2015,40,2015-09-28,2015U40,18598,40.07,9.499500000000001,9.4125,8.49836,8.4341,2383225.0,1303702.0,1079523.0
2015,41,2015-10-05,2015U41,18604,43.09,9.285900000000002,9.1895,8.24104,8.0879,2383225.0,1303702.0,1079523.0
2015,42,2015-10-12,2015U42,18992,42.43,9.216899999999999,9.2005,8.091280000000001,8.099,2383225.0,1303702.0,1079523.0
2015,43,2015-10-19,2015U43,20108,41.06,9.2419,9.2525,8.18566,8.3476,2383225.0,1303702.0,1079523.0
2015,44,2015-10-26,2015U44,19201,41.86,9.353800000000001,9.393,8.48754,8.5259,2383225.0,1303702.0,1079523.0
2015,45,2015-11-02,2015U45,18118,42.98,9.3167,9.2715,8.51788,8.5341,2383225.0,1303702.0,1079523.0
2015,46,2015-11-09,2015U46,18705,42.52,9.288599999999999,9.332,8.64974,8.6696,2383225.0,1303702.0,1079523.0
2015,47,2015-11-16,2015U47,18125,44.51,9.24692,9.2035,8.65264,8.6111,2383225.0,1303702.0,1079523.0
2015,48,2015-11-23,2015U48,18889,48.79,9.1894,9.1885,8.65948,8.6848,2383225.0,1303702.0,1079523.0
2015,49,2015-11-30,2015U49,19802,50.06,9.191799999999999,9.2495,8.61314,8.4842,2383225.0,1303702.0,1079523.0
2015,50,2015-12-07,2015U50,20949,49.05,9.481300000000001,9.5385,8.69556,8.711,2383225.0,1303702.0,1079523.0
2015,51,2015-12-14,2015U51,20207,51.3,9.5261,9.5,8.726519999999999,8.7671,2383225.0,1303702.0,1079523.0
2015,52,2015-12-21,2015U52,10494,53.26,9.542833333333332,9.527,8.744866666666667,8.7276,2383225.0,1303702.0,1079523.0
2015,53,2015-12-28,2015U53,9593,55.06,9.571125,9.619,8.748925,8.809,2383225.0,1303702.0,1079523.0
2016,1,2016-01-04,2016U01,14173,57.27,9.6473,9.681,8.91384,8.9135,2248675.0,1233968.0,1014707.0
2016,2,2016-01-11,2016U02,14655,61.64,9.618039999999999,9.6085,8.848780000000001,8.8038,2248675.0,1233968.0,1014707.0
2016,3,2016-01-18,2016U03,16115,54.56,9.6291,9.4685,8.85532,8.7606,2248675.0,1233968.0,1014707.0
2016,4,2016-01-25,2016U04,15700,49.24,9.465219999999999,9.4845,8.70568,8.6854,2248675.0,1233968.0,1014707.0
2016,5,2016-02-01,2016U05,14839,51.27,9.51122,9.5665,8.625020000000001,8.54,2248675.0,1233968.0,1014707.0
2016,6,2016-02-08,2016U06,14323,53.21,9.65286,9.6773,8.5857,8.583,2248675.0,1233968.0,1014707.0
2016,7,2016-02-15,2016U07,14682,56.95,9.578199999999999,9.5358,8.603860000000001,8.5939,2248675.0,1233968.0,1014707.0
2016,8,2016-02-22,2016U08,14627,58.54,9.52072,9.5245,8.64862,8.6539,2248675.0,1233968.0,1014707.0
2016,9,2016-02-29,2016U09,16087,58.48,9.42816,9.383,8.65192,8.5533,2248675.0,1233968.0,1014707.0
2016,10,2016-03-07,2016U10,16059,56.07,9.38236,9.436,8.544920000000001,8.5086,2248675.0,1233968.0,1014707.0
2016,11,2016-03-14,2016U11,17936,57.88,9.45678,9.4111,8.46214,8.3439,2248675.0,1233968.0,1014707.0
2016,12,2016-03-21,2016U12,10405,62.51,9.443933333333334,9.442,8.413400000000001,8.4364,2248675.0,1233968.0,1014707.0
2016,13,2016-03-28,2016U13,13750,61.98,9.442125,9.4401,8.331625,8.2576,2248675.0,1233968.0,1014707.0
2016,14,2016-04-04,2016U14,15627,59.03,9.45686,9.4183,8.32328,8.2886,2248675.0,1233968.0,1014707.0
2016,15,2016-04-11,2016U15,16367,55.56,9.32242,9.3044,8.232479999999999,8.2457,2248675.0,1233968.0,1014707.0
2016,16,2016-04-18,2016U16,15169,56.47,9.25394,9.2443,8.1684,8.2077,2248675.0,1233968.0,1014707.0
2016,17,2016-04-25,2016U17,15425,55.65,9.23272,9.215,8.154160000000001,8.0812,2248675.0,1233968.0,1014707.0
2016,18,2016-05-02,2016U18,14032,56.88,9.308575,9.3513,8.095675,8.1835,2248675.0,1233968.0,1014707.0
2016,19,2016-05-09,2016U19,17283,62.19,9.30646,9.2678,8.1756,8.1669,2248675.0,1233968.0,1014707.0
2016,20,2016-05-16,2016U20,12320,65.71,9.324433333333333,9.3355,8.302100000000001,8.3212,2248675.0,1233968.0,1014707.0
2016,21,2016-05-23,2016U21,16324,57.41,9.30496,9.282,8.328059999999999,8.3112,2248675.0,1233968.0,1014707.0
2016,22,2016-05-30,2016U22,15456,57.91,9.310419999999999,9.2853,8.34132,8.3246,2248675.0,1233968.0,1014707.0
2016,23,2016-06-06,2016U23,12500,64.7,9.24858,9.2725,8.152600000000001,8.2028,2248675.0,1233968.0,1014707.0
2016,24,2016-06-13,2016U24,14209,69.44,9.36886,9.431,8.34262,8.3801,2248675.0,1233968.0,1014707.0
2016,25,2016-06-20,2016U25,13845,67.4,9.36082,9.42,8.3021,8.5126,2248675.0,1233968.0,1014707.0
2016,26,2016-06-27,2016U26,12619,65.02,9.33756,9.2975,8.428,8.3498,2248675.0,1233968.0,1014707.0
2016,27,2016-07-04,2016U27,11925,70.96,9.339279999999999,9.393,8.41352,8.4851,2248675.0,1233968.0,1014707.0
2016,28,2016-07-11,2016U28,13694,70.38,9.3427,9.3183,8.41732,8.3737,2248675.0,1233968.0,1014707.0
2016,29,2016-07-18,2016U29,13629,65.12,9.36112,9.3847,8.49004,8.5207,2248675.0,1233968.0,1014707.0
2016,30,2016-07-25,2016U30,14947,59.41,9.44712,9.5092,8.561440000000001,8.5568,2248675.0,1233968.0,1014707.0
2016,31,2016-08-01,2016U31,15413,57.52,9.42388,9.4022,8.43694,8.4279,2248675.0,1233968.0,1014707.0
2016,32,2016-08-08,2016U32,16386,59.61,9.28268,9.1635,8.33912,8.2125,2248675.0,1233968.0,1014707.0
2016,33,2016-08-15,2016U33,16680,59.23,9.24204,9.3048,8.19362,8.2154,2248675.0,1233968.0,1014707.0
2016,34,2016-08-22,2016U34,16188,56.36,9.27776,9.2501,8.21144,8.1932,2248675.0,1233968.0,1014707.0
2016,35,2016-08-29,2016U35,16810,56.47,9.29178,9.317,8.32466,8.324,2248675.0,1233968.0,1014707.0
2016,36,2016-09-05,2016U36,18063,55.28,9.21868,9.247,8.21418,8.2064,2248675.0,1233968.0,1014707.0
2016,37,2016-09-12,2016U37,18559,52.78,9.26098,9.2625,8.2436,8.2509,2248675.0,1233968.0,1014707.0
2016,38,2016-09-19,2016U38,19576,53.36,9.19144,9.1028,8.21406,8.1174,2248675.0,1233968.0,1014707.0
2016,39,2016-09-26,2016U39,19426,55.39,9.071639999999999,8.9865,8.08676,8.0517,2248675.0,1233968.0,1014707.0
2016,40,2016-10-03,2016U40,18261,58.64,8.9724,9.001,8.02074,8.0799,2248675.0,1233968.0,1014707.0
2016,41,2016-10-10,2016U41,16770,59.67,9.04298,9.0248,8.17664,8.2029,2248675.0,1233968.0,1014707.0
2016,42,2016-10-17,2016U42,17137,61.36,8.97256,8.9538,8.18196,8.2251,2248675.0,1233968.0,1014707.0
2016,43,2016-10-24,2016U43,16888,61.5,9.00902,9.0445,8.25956,8.281,2248675.0,1233968.0,1014707.0
2016,44,2016-10-31,2016U44,18472,60.65,9.05932,9.1098,8.2026,8.2122,2248675.0,1233968.0,1014707.0
2016,45,2016-11-07,2016U45,17125,59.63,9.097240000000001,9.1148,8.282419999999998,8.3591,2248675.0,1233968.0,1014707.0
2016,46,2016-11-14,2016U46,18009,63.57,9.09668,9.1038,8.48748,8.5651,2248675.0,1233968.0,1014707.0
2016,47,2016-11-21,2016U47,18734,62.46,9.07268,9.069,8.56082,8.5621,2248675.0,1233968.0,1014707.0
2016,48,2016-11-28,2016U48,19131,62.94,9.02582,8.986,8.50418,8.4439,2248675.0,1233968.0,1014707.0
2016,49,2016-12-05,2016U49,18476,66.44,8.99002,8.9805,8.404259999999999,8.5051,2248675.0,1233968.0,1014707.0
2016,50,2016-12-12,2016U50,19450,69.28,8.99664,9.0623,8.53528,8.6812,2248675.0,1233968.0,1014707.0
2016,51,2016-12-19,2016U51,15026,73.09,9.05982,9.0928,8.69516,8.7046,2248675.0,1233968.0,1014707.0
2016,52,2016-12-26,2016U52,10408,73.53,9.0869,9.0863,8.6875,8.62,2248675.0,1233968.0,1014707.0
2017,1,2017-01-02,2017U01,11950,75.25,9.01088,8.9868,8.602340000000002,8.4869,2360475.0,1236739.0,1123736.0
2017,2,2017-01-09,2017U02,13217,72.42,9.05562,9.058,8.555340000000001,8.4964,2360475.0,1236739.0,1123736.0
2017,3,2017-01-16,2017U03,14219,72.5,9.02862,8.999,8.47894,8.4641,2360475.0,1236739.0,1123736.0
2017,4,2017-01-23,2017U04,14137,70.35,8.94752,8.919,8.348600000000001,8.3503,2360475.0,1236739.0,1123736.0
2017,5,2017-01-30,2017U05,14426,66.01,8.87222,8.8568,8.25752,8.2458,2360475.0,1236739.0,1123736.0
2017,6,2017-02-06,2017U06,14901,64.96,8.88116,8.9065,8.32,8.3794,2360475.0,1236739.0,1123736.0
2017,7,2017-02-13,2017U07,14775,64.08,8.87332,8.8645,8.35394,8.3235,2360475.0,1236739.0,1123736.0
2017,8,2017-02-20,2017U08,15311,63.2,8.825880000000002,8.8365,8.3503,8.3292,2360475.0,1236739.0,1123736.0
2017,9,2017-02-27,2017U09,15774,59.55,8.87654,8.9303,8.40654,8.4527,2360475.0,1236739.0,1123736.0
2017,10,2017-03-06,2017U10,15606,58.36,9.00984,9.1405,8.51894,8.6182,2360475.0,1236739.0,1123736.0
2017,11,2017-03-13,2017U11,15294,61.98,9.13544,9.1023,8.55734,8.4775,2360475.0,1236739.0,1123736.0
2017,12,2017-03-20,2017U12,16351,63.76,9.1453,9.1793,8.47542,8.4954,2360475.0,1236739.0,1123736.0
2017,13,2017-03-27,2017U13,17821,62.7,9.19708,9.1683,8.52808,8.5757,2360475.0,1236739.0,1123736.0
2017,14,2017-04-03,2017U14,18658,62.82,9.16388,9.1583,8.5988,8.6155,2360475.0,1236739.0,1123736.0
2017,15,2017-04-10,2017U15,11516,65.13,9.1241,9.1035,8.607933333333333,8.5842,2360475.0,1236739.0,1123736.0
2017,16,2017-04-17,2017U16,14381,64.85,9.180475,9.2478,8.569875,8.6444,2360475.0,1236739.0,1123736.0
2017,17,2017-04-24,2017U17,13791,62.17,9.31406,9.3243,8.55394,8.5309,2360475.0,1236739.0,1123736.0
2017,18,2017-05-01,2017U18,12105,65.79,9.437100000000001,9.5023,8.633675,8.6692,2360475.0,1236739.0,1123736.0
2017,19,2017-05-08,2017U19,14305,70.18,9.40066,9.3665,8.6333,8.6121,2360475.0,1236739.0,1123736.0
2017,20,2017-05-15,2017U20,13034,72.47,9.381975,9.3923,8.4641,8.4017,2360475.0,1236739.0,1123736.0
2017,21,2017-05-22,2017U21,13773,72.17,9.3836,9.4018,8.369475000000001,8.3975,2360475.0,1236739.0,1123736.0
2017,22,2017-05-29,2017U22,14551,66.02,9.45328,9.4918,8.43772,8.462,2360475.0,1236739.0,1123736.0
2017,23,2017-06-05,2017U23,12787,69.91,9.5158,9.5218,8.481175,8.5199,2360475.0,1236739.0,1123736.0
2017,24,2017-06-12,2017U24,13680,67.87,9.459959999999999,9.4615,8.45034,8.4727,2360475.0,1236739.0,1123736.0
2017,25,2017-06-19,2017U25,13724,68.96,9.481480000000001,9.4613,8.4893,8.468,2360475.0,1236739.0,1123736.0
2017,26,2017-06-26,2017U26,14485,69.36,9.54842,9.5713,8.425540000000002,8.387,2360475.0,1236739.0,1123736.0
2017,27,2017-07-03,2017U27,15795,65.71,9.51582,9.5613,8.36954,8.3783,2360475.0,1236739.0,1123736.0
2017,28,2017-07-10,2017U28,14234,63.22,9.46668,9.3843,8.293520000000001,8.221,2360475.0,1236739.0,1123736.0
2017,29,2017-07-17,2017U29,14428,65.12,9.319120000000002,9.3315,8.07896,8.0154,2360475.0,1236739.0,1123736.0
2017,30,2017-07-24,2017U30,15251,62.11,9.312520000000001,9.3195,7.9719,7.9457,2360475.0,1236739.0,1123736.0
2017,31,2017-07-31,2017U31,16311,60.55,9.34568,9.3618,7.907259999999999,7.8883,2360475.0,1236739.0,1123736.0
2017,32,2017-08-07,2017U32,17373,59.53,9.35506,9.3975,7.94978,7.9877,2360475.0,1236739.0,1123736.0
2017,33,2017-08-14,2017U33,17023,55.63,9.33114,9.3183,7.94982,7.9372,2360475.0,1236739.0,1123736.0
2017,34,2017-08-21,2017U34,16988,56.8,9.27838,9.2278,7.870400000000001,7.8149,2360475.0,1236739.0,1123736.0
2017,35,2017-08-28,2017U35,18043,54.89,9.2745,9.2555,7.776439999999999,7.7647,2360475.0,1236739.0,1123736.0
2017,36,2017-09-04,2017U36,18273,55.56,9.29034,9.3093,7.7736,7.7192,2360475.0,1236739.0,1123736.0
2017,37,2017-09-11,2017U37,19307,53.85,9.371680000000001,9.3348,7.84158,7.8031,2360475.0,1236739.0,1123736.0
2017,38,2017-09-18,2017U38,18876,55.3,9.32976,9.3193,7.80172,7.7914,2360475.0,1236739.0,1123736.0
